Ticker,META,META,META,META,META,AMZN,AMZN,AMZN,AMZN,AMZN,AAPL,AAPL,AAPL,AAPL,AAPL,AMD,AMD,AMD,AMD,AMD,NVDA,NVDA,NVDA,NVDA,NVDA,QCOM,QCOM,QCOM,QCOM,QCOM,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,TSLA,TSLA,TSLA,TSLA,TSLA,MSFT,MSFT,MSFT,MSFT,MSFT,INTC,INTC,INTC,INTC,INTC
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-15,532.1099853515625,537.9400024414062,517.5,521.52001953125,15558700,181.41000366210938,182.35000610351562,177.92999267578125,179.58999633789062,43642000,201.59564256833872,203.24347561495443,199.53834280484799,201.87527465820312,51343900,94.66000366210938,96.8499984741211,94.62000274658203,95.29000091552734,28116500,110.97000122070312,113.62000274658203,110.5,112.19999694824219,228966900,139.4600067138672,140.83999633789062,138.02999877929688,138.60000610351562,6346800,159.1300048828125,159.64999389648438,155.2100067138672,156.30999755859375,27551500,249.91000366210938,258.75,247.5399932861328,254.11000061035156,79594300,387.79806728846995,391.17187833074144,383.4560325474498,385.0231628417969,17199900,20.200000762939453,20.469999313354492,19.809999465942383,19.850000381469727,64056900
2025-04-16,508.510009765625,513.3699951171875,495.6300048828125,502.30999755859375,18735100,176.2899932861328,179.10000610351562,171.41000366210938,174.3300018310547,51875300,198.10021911176236,200.4371508814261,192.11805840887246,194.0155792236328,59732400,87.61000061035156,90.47000122070312,85.30000305175781,88.29000091552734,62109000,104.55000305175781,106.79000091552734,100.44999694824219,104.48999786376953,397016900,133.67999267578125,137.30999755859375,131.7899932861328,135.74000549316406,10417200,153.10000610351562,155.88999938964844,151.50999450683594,153.3300018310547,28187400,247.61000061035156,251.97000122070312,233.88999938964844,241.5500030517578,112378700,379.97244183574617,380.9106912763521,367.32564600100716,370.92901611328125,21967800,19.34000015258789,19.43000030517578,18.719999313354492,19.229999542236328,89469700
2025-04-17,505.25,507.29998779296875,498.010009765625,501.4800109863281,14593500,176.0,176.2100067138672,172.0,172.61000061035156,44468400,196.94174374665747,198.56961397436802,194.16538565496842,196.72203063964844,51334300,88.83999633789062,89.02999877929688,86.5199966430664,87.5,34693400,104.44999694824219,104.47000122070312,100.05000305175781,101.48999786376953,290833400,137.3800048828125,138.14999389648438,135.7100067138672,136.66000366210938,7093100,154.2899932861328,154.67999267578125,148.5,151.16000366210938,32938500,243.47000122070312,244.33999633789062,237.67999267578125,241.3699951171875,83404800,373.0651098854367,373.6340726815441,366.2176953329466,367.1060485839844,20943700,18.90999984741211,19.100000381469727,18.559999465942383,18.93000030517578,85433400
2025-04-21,491.3299865722656,493.5,479.79998779296875,484.6600036621094,16166000,169.60000610351562,169.60000610351562,165.2899932861328,167.32000732421875,48126100,193.01688474432112,193.54618940120912,189.56140949031536,192.9070281982422,46742500,86.0199966430664,86.13999938964844,83.75,85.55999755859375,33855400,98.7699966430664,99.44000244140625,95.04000091552734,96.91000366210938,288501100,134.72999572753906,136.5500030517578,133.36000061035156,136.13999938964844,8128300,148.8800048828125,148.9499969482422,146.10000610351562,147.6699981689453,26049100,230.25999450683594,232.2100067138672,222.7899932861328,227.5,97768000,362.1551460624454,363.8121077971333,355.01825440362086,358.4619140625,20807300,18.93000030517578,18.989999771118164,18.25,18.84000015258789,72409900
2025-04-22,491.8699951171875,506.8800048828125,486.3599853515625,500.2799987792969,17399400,169.85000610351562,176.77999877929688,169.35000610351562,173.17999267578125,56607200,195.8631544964882,201.32599215129426,195.71335703344474,199.47842407226562,52976400,86.12000274658203,87.16999816894531,85.16999816894531,86.26000213623047,35236700,98.77999877929688,99.80999755859375,97.27999877929688,98.88999938964844,241004800,136.75,139.10000610351562,136.49000549316406,138.74000549316406,8228000,148.88999938964844,152.19000244140625,148.5399932861328,151.47000122070312,26971800,230.9600067138672,242.7899932861328,229.85000610351562,237.97000122070312,120858500,362.7141283475077,367.09606804173376,359.20055908423666,366.1478271484375,19485000,19.059999465942383,19.739999771118164,19.040000915527344,19.510000228881836,83365600
2025-04-23,528.530029296875,535.3400268554688,516.52001953125,520.27001953125,18173900,183.4499969482422,187.3800048828125,180.19000244140625,180.60000610351562,63470100,205.7302222309065,207.7276030292648,202.5344160012944,204.33206176757812,52929200,91.87999725341797,93.73999786376953,90.12000274658203,90.38999938964844,41102600,104.5199966430664,104.80000305175781,102.0199966430664,102.70999908447266,247526000,142.5800018310547,143.8800048828125,139.77999877929688,140.4600067138672,9073500,155.61000061035156,157.52999877929688,153.80999755859375,155.35000610351562,31128800,254.86000061035156,259.45001220703125,244.42999267578125,250.74000549316406,150381900,375.3708716590499,379.6929540391626,372.33643389707953,373.7039489746094,20545500,20.719999313354492,21.030000686645508,20.309999465942383,20.59000015258789,97188100
2025-04-24,518.72998046875,533.9000244140625,517.5,533.1500244140625,13910000,180.9199981689453,186.74000549316406,180.17999267578125,186.5399932861328,43763200,204.62166872266098,208.5565112075726,202.67422555441442,208.09710693359375,47311000,91.58999633789062,94.75,90.37000274658203,94.47000122070312,33681900,103.4800033569336,106.54000091552734,103.11000061035156,106.43000030517578,220815000,142.77999877929688,147.82000732421875,141.99000549316406,147.2100067138672,8810600,156.14999389648438,159.58999633789062,155.7899932861328,159.27999877929688,45894000,250.5,259.5400085449219,249.1999969482422,259.510009765625,94464200,375.01155205300716,387.7381880213899,374.5024768665421,386.59027099609375,22232300,21.040000915527344,21.549999237060547,20.8799991607666,21.489999771118164,117086200
2025-04-25,546.7999877929688,549.8599853515625,536.25,547.27001953125,17098900,187.6199951171875,189.94000244140625,185.49000549316406,188.99000549316406,36414300,206.0997277622984,209.47530610539675,205.92995222724628,209.00592041015625,38222300,93.27999877929688,97.0999984741211,92.8499984741211,96.6500015258789,28575300,106.8499984741211,111.91999816894531,105.7300033569336,111.01000213623047,251064700,146.0800018310547,149.1999969482422,146.0800018310547,148.55999755859375,5145600,165.07000732421875,166.10000610351562,161.0399932861328,161.9600067138672,56034000,261.69000244140625,286.8500061035156,259.6300048828125,284.95001220703125,167560700,386.29083932956814,391.44138750936105,383.8952433175299,391.1319580078125,18973200,19.729999542236328,20.18000030517578,19.34000015258789,20.049999237060547,147711200
2025-04-28,555.6400146484375,558.489990234375,540.5900268554688,549.739990234375,15179000,190.11000061035156,190.22000122070312,184.88999938964844,187.6999969482422,33224700,209.72497582911666,211.2230113707532,207.1883090170199,209.8647918701172,38743100,95.58000183105469,97.48999786376953,94.2699966430664,96.38999938964844,30456700,109.69000244140625,110.37000274658203,106.0199966430664,108.7300033569336,207708500,148.17999267578125,149.3000030517578,145.44000244140625,147.6199951171875,5743500,162.42999267578125,163.14999389648438,158.60000610351562,160.61000061035156,29745800,288.9800109863281,294.8599853515625,272.4200134277344,285.8800048828125,151731800,391.241728610284,392.0202980494585,385.9315006090283,390.4432067871094,16579400,20.1200008392334,21.079999923706055,20.049999237060547,20.510000228881836,96624400
2025-04-29,546.0,556.5700073242188,544.1199951171875,554.4400024414062,11835000,183.99000549316406,188.02000427246094,183.67999267578125,187.38999938964844,41667300,208.41669143858087,211.96204522644123,208.09710321217068,210.9333953857422,36827600,95.76000213623047,97.18000030517578,95.33000183105469,96.05999755859375,20700600,107.66999816894531,110.19999694824219,107.44000244140625,109.0199966430664,170444300,146.66000366210938,148.25999450683594,145.52000427246094,146.8800048828125,6692000,160.32000732421875,160.74000549316406,157.52000427246094,160.16000366210938,26809000,285.5,293.32000732421875,279.4700012207031,292.0299987792969,108906600,390.5829324517716,394.3759872470841,389.66463540586307,393.31793212890625,14974000,20.309999465942383,20.850000381469727,20.219999313354492,20.34000015258789,70031900
2025-04-30,538.4000244140625,549.0999755859375,529.5,549.0,29244000,182.1699981689453,185.0500030517578,178.85000610351562,184.4199981689453,55176500,209.02590396975114,213.30029766677714,206.399343338795,212.22171020507812,52286500,92.80999755859375,97.55000305175781,91.87000274658203,97.3499984741211,29730700,104.47000122070312,108.91999816894531,104.08000183105469,108.91999816894531,235044600,145.1999969482422,148.85000610351562,143.8800048828125,148.4600067138672,10851900,157.97999572753906,159.27000427246094,155.39999389648438,158.8000030517578,34981100,279.8999938964844,284.45001220703125,270.7799987792969,282.1600036621094,128961100,389.58477271143016,395.93313400867555,383.73552563819743,394.53570556640625,36461100,19.709999084472656,20.18000030517578,19.549999237060547,20.100000381469727,68297300
2025-05-01,592.0800170898438,592.9500122070312,570.5,572.2100219726562,31159000,190.6300048828125,191.80999755859375,187.5,190.1999969482422,74266000,208.80618155790114,214.2790004444518,208.62640936955898,213.04063415527344,57365700,99.2699966430664,100.0999984741211,96.44999694824219,96.6500015258789,29591500,113.08000183105469,114.94000244140625,111.30000305175781,111.61000061035156,236121500,138.7899932861328,138.9600067138672,134.8699951171875,135.2100067138672,22836600,160.4499969482422,161.9499969482422,158.91000366210938,161.3000030517578,30203200,280.010009765625,290.8699951171875,279.80999755859375,280.5199890136719,99659000,430.3199808366381,436.1892106723326,424.12136912560175,424.6204528808594,58938100,20.219999313354492,20.649999618530273,19.940000534057617,19.979999542236328,72607500
2025-05-02,583.4600219726562,604.3400268554688,578.3300170898438,597.02001953125,24739300,191.44000244140625,192.8800048828125,186.39999389648438,189.97999572753906,77903500,205.82009105417706,206.71892151455646,201.89524528415058,205.08106994628906,101010600,98.4000015258789,99.87999725341797,98.30000305175781,98.80000305175781,29957900,114.18000030517578,115.4000015258789,113.37000274658203,114.5,190194800,137.85000610351562,141.41000366210938,137.2899932861328,139.80999755859375,13185600,163.41000366210938,164.97000122070312,161.8699951171875,164.02999877929688,25715000,284.8999938964844,294.7799987792969,279.80999755859375,287.2099914550781,114454700,430.948839257634,438.63474141621873,429.20204608174254,434.48236083984375,30757400,20.260000228881836,20.780000686645508,20.209999084472656,20.6200008392334,63298500
2025-05-05,591.219970703125,603.2100219726562,588.0499877929688,599.27001953125,13887700,186.50999450683594,188.17999267578125,185.52999877929688,186.35000610351562,35217500,202.83402512431957,203.83271551835597,197.9504297070337,198.62953186035156,69018500,99.0,102.05000305175781,98.76000213623047,100.58999633789062,41268900,112.91000366210938,114.66999816894531,112.66000366210938,113.81999969482422,133163200,138.3000030517578,140.77000427246094,138.2899932861328,139.44000244140625,7165300,163.0,165.38999938964844,162.72000122070312,164.2100067138672,21341800,284.57000732421875,284.8500061035156,274.3999938964844,280.260009765625,94618900,432.07675654489867,438.6946118778074,431.3181395047298,435.3707275390625,20136100,20.389999389648438,20.579999923706055,20.239999771118164,20.270000457763672,44237000
2025-05-06,592.530029296875,596.030029296875,586.5800170898438,587.3099975585938,10600700,184.57000732421875,187.92999267578125,183.85000610351562,185.00999450683594,29314100,197.9504203457911,200.38721199140494,196.7619763948813,198.25001525878906,51216500,98.41000366210938,100.06999969482422,97.44000244140625,98.62000274658203,54264300,111.4800033569336,114.73999786376953,110.81999969482422,113.54000091552734,158525600,137.82000732421875,140.8000030517578,137.4600067138672,139.89999389648438,6957900,162.1699981689453,164.8000030517578,161.19000244140625,163.22999572753906,21277200,273.1099853515625,277.7300109863281,271.3500061035156,275.3500061035156,76715800,431.408009380462,436.92787448428356,430.3798980651205,432.5159606933594,15104200,19.920000076293945,20.1200008392334,19.770000457763672,19.940000534057617,51330800
2025-05-07,590.3599853515625,603.0800170898438,586.6699829101562,596.8099975585938,13139100,185.55999755859375,190.99000549316406,185.00999450683594,188.7100067138672,43948600,198.90915494694545,199.1788056079939,192.99690991055434,195.99298095703125,68536700,100.75,103.41999816894531,96.87999725341797,100.36000061035156,86474400,113.05000305175781,117.68000030517578,112.27999877929688,117.05999755859375,206758800,140.3800048828125,144.6999969482422,140.25,144.3000030517578,10196400,164.0800018310547,165.0,147.83999633789062,151.3800048828125,127490100,276.8800048828125,277.9200134277344,271.0,276.2200012207031,71592600,433.04500054847074,437.3171563878889,430.319992206568,432.555908203125,23295300,19.969999313354492,20.3700008392334,19.81999969482422,20.309999465942383,61002600
2025-05-08,606.2899780273438,611.2999877929688,596.6199951171875,598.010009765625,14622800,191.42999267578125,194.3300018310547,188.82000732421875,192.0800018310547,41043600,197.46106353953903,199.78801395815432,194.42503624466005,197.2313690185547,50478900,101.91999816894531,105.44000244140625,101.55999755859375,101.69999694824219,54231400,118.25,118.68000030517578,115.8499984741211,117.37000274658203,198428100,145.63999938964844,147.5,143.88999938964844,145.10000610351562,8489100,155.0,155.92999267578125,152.89999389648438,154.27999877929688,57498700,279.6300048828125,289.79998779296875,279.4100036621094,284.82000732421875,97539400,437.12748451655574,442.85698666150637,434.86165526525525,437.3670654296875,23491300,21.010000228881836,21.239999771118164,20.639999389648438,21.0,71651700
2025-05-09,603.719970703125,606.969970703125,591.7100219726562,592.489990234375,10427300,193.3800048828125,194.69000244140625,191.16000366210938,193.05999755859375,29663100,198.739389980464,200.2773664943336,197.28129528859796,198.27000427246094,36453900,102.58999633789062,103.54000091552734,101.5999984741211,102.83999633789062,31704300,117.3499984741211,118.2300033569336,115.20999908447266,116.6500015258789,132972200,145.66000366210938,146.97999572753906,144.60000610351562,145.17999267578125,6217100,154.1699981689453,155.0500030517578,152.1999969482422,152.75,32435300,290.2099914550781,307.0400085449219,290.0,298.260009765625,132387800,439.19371771814804,439.93235195021686,435.08127232610667,437.9260559082031,15324200,21.200000762939453,21.450000762939453,20.829999923706055,21.420000076293945,51768600
2025-05-12,630.9199829101562,640.3900146484375,621.030029296875,639.4299926757812,21965100,210.7100067138672,211.66000366210938,205.75,208.63999938964844,75205000,210.97000122070312,211.27000427246094,206.75,210.7899932861328,63775800,110.41999816894531,110.66999816894531,106.9800033569336,108.12000274658203,50543400,121.97000122070312,123.0,120.27999877929688,123.0,225023300,154.0800018310547,154.36000061035156,149.8300018310547,152.1199951171875,11414600,157.49000549316406,159.10000610351562,156.25,158.4600067138672,44138800,321.989990234375,322.2099914550781,311.5,318.3800048828125,112826700,445.12281367736733,448.5465208630377,438.9740982732109,448.4367370605469,22821900,22.18000030517578,22.670000076293945,21.8799991607666,22.18000030517578,94578700
2025-05-13,645.5399780273438,660.9199829101562,642.8300170898438,656.030029296875,18570800,211.0800018310547,214.83999633789062,210.10000610351562,211.3699951171875,56193700,210.42999267578125,213.39999389648438,209.0,212.92999267578125,51909300,109.5999984741211,113.12999725341797,109.0,112.45999908447266,55659500,124.9800033569336,131.22000122070312,124.47000122070312,129.92999267578125,330430100,152.00999450683594,153.2899932861328,150.9600067138672,151.33999633789062,10160900,158.7899932861328,160.57000732421875,156.16000366210938,159.52999877929688,42382100,320.0,337.5899963378906,316.79998779296875,334.07000732421875,136992600,446.9594623818115,449.8441812103938,444.54388351816056,448.3169860839844,23618800,22.360000610351562,22.8799991607666,22.299999237060547,22.559999465942383,76850400
2025-05-14,661.2100219726562,662.6699829101562,654.3099975585938,659.3599853515625,12348200,211.4499969482422,211.92999267578125,208.85000610351562,210.25,38492100,212.42999267578125,213.94000244140625,210.5800018310547,212.3300018310547,49325800,119.83000183105469,122.5199966430664,116.58999633789062,117.72000122070312,86743700,133.1999969482422,135.44000244140625,131.67999267578125,135.33999633789062,281180800,151.92999267578125,153.27000427246094,150.42999267578125,152.97999572753906,6971200,159.9600067138672,167.0,159.61000061035156,165.3699951171875,48755900,342.5,350.0,337.0,347.67999267578125,136997300,447.3187935842875,453.0682176126866,447.3187935842875,452.1099853515625,19902800,22.350000381469727,22.459999084472656,21.459999084472656,21.520000457763672,91584800
2025-05-15,654.280029296875,657.3099975585938,638.5800170898438,643.8800048828125,14341800,206.4499969482422,206.8800048828125,202.6699981689453,205.1699981689453,64347300,210.9499969482422,212.9600067138672,209.5399932861328,211.4499969482422,45029500,117.0199966430664,117.5,114.01000213623047,114.98999786376953,43843200,134.2899932861328,136.3000030517578,132.66000366210938,134.8300018310547,226632600,151.7100067138672,153.38999938964844,150.17999267578125,152.61000061035156,6941200,165.83999633789062,166.2100067138672,162.3699951171875,163.9600067138672,33146700,340.3399963378906,346.1400146484375,334.7200012207031,342.82000732421875,97882600,450.7699890136719,456.19000244140625,450.42999267578125,453.1300048828125,21992300,21.229999542236328,21.6299991607666,21.190000534057617,21.549999237060547,66705500
2025-05-16,637.9600219726562,640.4400024414062,626.1500244140625,640.3400268554688,18519000,206.85000610351562,206.85000610351562,204.3699951171875,205.58999633789062,43318500,212.36000061035156,212.57000732421875,209.77000427246094,211.25999450683594,54737900,118.06999969482422,118.23999786376953,116.01000213623047,117.16999816894531,43419700,136.22000122070312,136.35000610351562,133.4600067138672,135.39999389648438,226542500,152.8699951171875,153.05999755859375,151.3000030517578,152.5,6668000,167.72999572753906,169.35000610351562,165.6199951171875,166.19000244140625,42846900,346.239990234375,351.6199951171875,342.3299865722656,349.9800109863281,95895700,452.04998779296875,454.3599853515625,448.7300109863281,454.2699890136719,23849800,21.530000686645508,21.760000228881836,21.350000381469727,21.65999984741211,55795100
2025-05-19,628.25,643.0,627.7999877929688,640.4299926757812,9592400,201.64999389648438,206.6199951171875,201.25999450683594,206.16000366210938,34314800,207.91000366210938,209.47999572753906,204.25999450683594,208.77999877929688,46140500,115.0199966430664,115.52999877929688,114.05999755859375,114.73999786376953,37737400,132.38999938964844,135.8699951171875,132.38999938964844,135.57000732421875,193154600,150.5500030517578,153.82000732421875,150.11000061035156,153.6999969482422,7241100,164.50999450683594,166.63999938964844,164.22000122070312,166.5399932861328,30426100,336.29998779296875,343.0,333.3699951171875,342.0899963378906,88869900,450.8800048828125,459.5899963378906,450.79998779296875,458.8699951171875,21336500,21.18000030517578,21.559999465942383,21.049999237060547,21.3799991607666,64279100
2025-05-20,636.010009765625,639.3499755859375,632.260009765625,637.0999755859375,6743500,204.6300048828125,205.58999633789062,202.64999389648438,204.07000732421875,29470400,207.6699981689453,208.47000122070312,205.02999877929688,206.86000061035156,42496600,114.3499984741211,114.51000213623047,112.08000183105469,113.51000213623047,29030800,134.2899932861328,134.5800018310547,132.6199951171875,134.3800048828125,161514200,153.0399932861328,153.88999938964844,151.92999267578125,153.82000732421875,5269500,166.42999267578125,168.5,162.89999389648438,163.97999572753906,46607700,347.8699951171875,354.989990234375,341.6300048828125,343.82000732421875,131715500,455.5899963378906,458.3399963378906,454.32000732421875,458.1700134277344,15441800,21.329999923706055,21.40999984741211,21.1200008392334,21.270000457763672,48497400
2025-05-21,631.7899780273438,646.6099853515625,630.1699829101562,635.5,11464600,201.61000061035156,203.4600067138672,200.05999755859375,201.1199951171875,42460900,205.1699981689453,207.0399932861328,200.7100067138672,202.08999633789062,59211800,113.8499984741211,116.0999984741211,111.08999633789062,112.05999755859375,43594600,133.05999755859375,137.39999389648438,130.58999633789062,131.8000030517578,270608700,153.5800018310547,156.1300048828125,150.8300018310547,151.30999755859375,9684500,163.69000244140625,173.13999938964844,163.55999755859375,168.55999755859375,73416000,344.42999267578125,347.3500061035156,332.20001220703125,334.6199951171875,102354800,454.57000732421875,457.7799987792969,451.80999755859375,452.57000732421875,19216900,21.190000534057617,21.6299991607666,20.59000015258789,20.690000534057617,62904700
2025-05-22,634.0499877929688,643.25,630.7100219726562,636.5700073242188,8228400,201.3800048828125,205.75999450683594,200.16000366210938,203.10000610351562,38938900,200.7100067138672,202.75,199.6999969482422,201.36000061035156,46742400,111.9000015258789,112.63999938964844,110.61000061035156,110.70999908447266,29252000,132.22999572753906,134.25,131.5500030517578,132.8300018310547,187344000,151.38999938964844,151.5800018310547,147.22000122070312,147.3699951171875,9539100,171.85000610351562,176.77000427246094,170.7100067138672,170.8699951171875,74864400,331.8999938964844,347.2699890136719,331.3900146484375,341.0400085449219,97113400,454.95001220703125,460.25,453.8999938964844,454.8599853515625,18025600,20.729999542236328,20.899999618530273,20.510000228881836,20.549999237060547,56077500
2025-05-23,624.0,632.4500122070312,622.6500244140625,627.0599975585938,8454100,198.89999389648438,202.3699951171875,197.85000610351562,200.99000549316406,33393500,193.6699981689453,197.6999969482422,193.4600067138672,195.27000427246094,78432900,108.08999633789062,111.0199966430664,107.66999816894531,110.30999755859375,30867300,130.0,132.67999267578125,129.16000366210938,131.2899932861328,198821300,143.4199981689453,146.49000549316406,141.77000427246094,145.3800048828125,8994600,169.05999755859375,169.9600067138672,167.88999938964844,168.47000122070312,35211400,337.9200134277344,343.17999267578125,333.2099914550781,339.3399963378906,84654800,449.9800109863281,453.69000244140625,448.9100036621094,450.17999267578125,16883500,20.15999984741211,20.270000457763672,19.940000534057617,20.049999237060547,68206100
